Character,Equip,Strategy,Blessing,Journeys,Turns,DPS,MaxHit,Stats
프레이(달속성파티),공격4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5987.83,38481.64,"{'atk': 9508.795, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),공격4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,6069.95,38481.64,"{'atk': 9508.795, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),통찰4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",5,5688.91,28238.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",10,5408.74,28238.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",15,5614.63,30114.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",5,5541.13,31990.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",10,5840.47,35742.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",15,5922.11,35742.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",5,5546.45,27534.66,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",10,5272.58,27534.66,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",15,5472.98,29358.49,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",5,5401.07,31182.33,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",10,5691.92,34830.0,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",15,5771.25,34830.0,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",5,5546.45,27534.66,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",10,5272.58,27534.66,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",15,5472.98,29358.49,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",5,5401.07,31182.33,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",10,5691.92,34830.0,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),통찰4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",15,5771.25,34830.0,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
프레이(달속성파티),파괴4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,6219.39,31714.47,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5918.28,31714.47,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,6144.06,33821.36,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,6058.89,35928.25,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,6388.14,40142.03,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,6477.94,40142.03,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,6063.64,30923.54,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5769.28,30923.54,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,5989.04,32971.85,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,5905.74,35020.15,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,6225.67,39116.76,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,6312.92,39116.76,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,6063.64,30923.54,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5769.28,30923.54,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,5989.04,32971.85,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,5905.74,35020.15,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,6225.67,39116.76,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),파괴4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,6312.92,39116.76,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 1.2000000000000002}"
프레이(달속성파티),체력4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,5427.06,28238.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5150.79,28238.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,5344.9,30114.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,5285.9,31990.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5563.34,35742.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,5639.01,35742.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,5291.17,27534.66,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5021.13,27534.66,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,5210.06,29358.49,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,5152.28,31182.33,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5421.85,34830.0,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,5495.36,34830.0,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,5291.17,27534.66,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5021.13,27534.66,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,5210.06,29358.49,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,5152.28,31182.33,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5421.85,34830.0,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
프레이(달속성파티),체력4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,5495.36,34830.0,"{'atk': 8785.994999999999, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,5562.96,28943.15,"{'atk': 9147.395, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5280.46,28943.15,"{'atk': 9147.395, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,5479.73,30871.32,"{'atk': 9147.395, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,5419.51,32799.49,"{'atk': 9147.395, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5704.84,36655.82,"{'atk': 9147.395, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,5782.66,36655.82,"{'atk': 9147.395, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,5427.06,28238.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5150.79,28238.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,5344.9,30114.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,5285.9,31990.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5563.34,35742.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,5639.01,35742.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,5427.06,28238.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5150.79,28238.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,5344.9,30114.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",5,5285.9,31990.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",10,5563.34,35742.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",공격4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 하늘의 심판 | 메이드 바이 페트라 | 불굴의 역작",15,5639.01,35742.91,"{'atk': 8966.695, 'spd': 150.0, 'cr': 0.29, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",통찰4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",5,5261.54,26126.17,"{'atk': 8424.595000000001, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",통찰4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",10,5000.24,26126.17,"{'atk': 8424.595000000001, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",통찰4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",15,5189.68,27845.67,"{'atk': 8424.595000000001, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",통찰4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",5,5120.94,29565.17,"{'atk': 8424.595000000001, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",통찰4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",10,5394.83,33004.17,"{'atk': 8424.595000000001, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",통찰4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",15,5469.53,33004.17,"{'atk': 8424.595000000001, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",5,5119.08,25421.92,"{'atk': 8243.895, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",10,4864.08,25421.92,"{'atk': 8243.895, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",15,5048.03,27089.26,"{'atk': 8243.895, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
"프레이(달속성파티, 1lv)",통찰4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 친구들과의 산책 | 하늘의 심판 | 불굴의 역작",5,4980.87,28756.59,"{'atk': 8243.895, 'spd': 150.0, 'cr': 0.41, 'cd': 0.8}"
